Date,Ticker,Full_Article_Sentiment,Summary_Sentiment,change_in_full_sentiment,change_in_summary_sentiment,rolling_avg_full_sentiment,rolling_avg_summary_sentiment,volatility_full_sentiment,volatility_summary_sentiment
2023-10-08,OUT,0.9949,0.3716,-0.0022999999999999687,0.7116,0.99605,0.01579999999999998,0.0016263455967290372,0.5031771854923472
2023-10-09,ARR,0.9989,-0.34,0.005099999999999993,-1.289,0.9971,0.3466666666666667,0.002861817604250836,0.648624955836062
2023-10-09,CTO,0.999,0.9287,0.006700000000000039,0.6327,0.9965999999999999,0.5581333333333333,0.0037322915213043465,0.3299934292275125
2023-10-09,DOC,0.9987,0.9721,,,0.9987,0.9721,,
2023-10-09,LAMR,0.9897,0.9124,-0.008900000000000019,-0.025800000000000045,0.9941500000000001,0.9253,0.006293250352560326,0.018243354954612958
2023-10-09,O,0.999,0.8807,-0.00029999999999996696,0.2258,0.99502,0.80134,0.00571419285637021,0.09719996399176259
2023-10-09,OHI,0.9981,0.8979,-9.999999999998899e-05,1.4838,0.9985799999999999,0.5073799999999999,0.0007120393247566835,0.6539154356642761
2023-10-09,UE,0.9996,0.5267,-9.999999999998899e-05,-0.3651000000000001,0.99965,0.7092499999999999,7.071067811864696e-05,0.25816468581120855
2023-10-09,UNIT,0.9989,0.0889,0.0030000000000000027,-0.8723000000000001,0.9974000000000001,0.52505,0.002121320343559605,0.6168092452290255
2023-10-10,DLR,0.9936,0.8689,-0.00539999999999996,0.05130000000000001,0.99725,0.8155,0.00259422435421453,0.14087973594523806
2023-10-10,EXR,0.99535,0.68345,-0.004550000000000054,-0.29835,0.99657,0.69607,0.004837044552203343,0.38335786414263107
2023-10-10,OHI,0.9985,0.6133,0.00040000000000006697,-0.2846000000000001,0.99842,0.45446,0.0005890670590008776,0.6265686179501812
2023-10-10,PLYM,0.9997,0.6597,0.0024000000000000687,0.2909999999999999,0.9986666666666667,0.6110333333333333,0.0012342339054382632,0.22203678373939154
2023-10-10,SPG,0.9997,0.6969,0.0013000000000000789,-0.2732,0.9983000000000001,0.70612,0.0016628289148317393,0.2573058530232067
2023-10-10,WPC,0.9963,0.0258,-0.0009000000000000119,-0.9349,0.997855,0.075315,0.001389289386701152,0.6574499694843704
2023-10-11,BTB.UN:CA,0.9977,0.9423,-0.00029999999999996696,0.25150000000000006,0.99785,0.81655,0.00021213203435594088,0.17783735546841672
2023-10-11,GPMT,0.5812,0.2263,-0.41659999999999997,0.4995,0.7895000000000001,-0.02345,0.2945806850423157,0.3531998372026805
2023-10-11,IIPR,0.9995,0.9072,0.000200000000000089,-0.008099999999999996,0.9924900000000001,0.8535600000000001,0.012384486263063162,0.057994034175939034
2023-10-11,MPW,0.6458,0.9246,-0.3508,1.2206,0.9207599999999999,0.22344000000000003,0.1541043412756436,0.6377863341276606
2023-10-11,NLY,0.9982,0.0403,-0.0010999999999999899,-0.8332,0.9994,0.66642,0.0007141428428553246,0.3664499788511386
2023-10-11,PSA,0.9989,0.9843,0.0018000000000000238,1.0962,0.9982333333333333,0.5802833333333334,0.0009865765724632776,0.6022405091268216
2023-10-11,SAFE,0.9998,-0.1779,9.999999999998899e-05,-1.0762,0.9995800000000001,0.47230000000000005,0.0002588435821109132,0.46172408968993595
2023-10-11,VNO,0.9991,0.6998,0.006199999999999983,0.20589999999999997,0.9961,0.408825,0.003698648401781412,0.6017539163423312
2023-10-11,WPC,0.9991,0.9468,0.0028000000000000247,0.9209999999999999,0.998235,0.302695,0.0014247368178019362,0.7347609322936267
2023-10-12,ABR,0.9996,0.9705,0.000500000000000056,0.3581,0.99835,0.8731,0.0017720045146678032,0.15488936374070378
2023-10-12,BRT,0.9969,0.2732,-0.002850000000000019,-0.3618,0.998325,0.4541,0.002015254326381674,0.2558312334332929
2023-10-12,ESS,0.9983,0.8511,0.027599999999999958,0.11599999999999999,0.9891666666666666,0.8401166666666667,0.015992915098046755,0.09997850185581565
2023-10-12,NNN,0.9995,0.8316,0.0025000000000000577,0.2067,0.99864,0.8366199999999999,0.0011349008767289161,0.14014052590168202
2023-10-12,PLD,0.9996,0.9169,0.01330000000000009,1.4275000000000002,0.99597,0.61486,0.005635778562009111,0.6303077446771538
2023-10-12,SGR.U:CA,0.9987,0.128,-0.00019999999999997797,-0.8457,0.9988,0.5508500000000001,0.00014142135623729392,0.5980002048494633
2023-10-13,ADC,0.9997,0.8126,9.999999999998899e-05,-0.1018,0.9988400000000001,0.76822,0.0015517731793016376,0.23045485892035356
2023-10-13,CDP,0.9988,0.9618,0.0008000000000000229,0.10229999999999995,0.9984,0.91065,0.0005656854249492934,0.07233702371538381
2023-10-13,MAA,0.9984999999999999,0.9412499999999999,-0.001000000000000112,-0.01045000000000007,0.99786,0.69469,0.002559882809817695,0.3709876284999271
2023-10-13,REXR,0.9975,0.34,-0.0021999999999999797,-0.1427,0.99895,0.674025,0.0009882644720248732,0.3095450680703323
2023-10-13,VICI,0.9998,0.8948,0.00040000000000006697,-0.04269999999999996,0.9975799999999999,0.7708999999999999,0.004143911195959708,0.38686730929350965
2023-10-13,WFG,0.9995,0.8658,,,0.9995,0.8658,,
2023-10-14,AVB,0.9964,0.9231,-0.0018000000000000238,-0.02189999999999992,0.9979666666666667,0.9347,0.0014640127503998982,0.011007724560507448
2023-10-14,NNN,0.9982,0.9313,-0.0013000000000000789,0.09970000000000001,0.9987,0.86304,0.001093160555453804,0.14372841751024748
2023-10-14,SPG,0.9998,0.8326,9.999999999998899e-05,0.13570000000000004,0.99916,0.68106,0.0006655824516922966,0.23145691391703993
2023-10-16,CUZ,0.9911,0.931,-0.007900000000000018,1.0590000000000002,0.99505,0.4015,0.005586143571373738,0.7488260812765539
2023-10-16,GMRE,0.9955,0.8176,-0.0043999999999999595,-0.1452,0.9976,0.8568199999999999,0.0020530465167647722,0.11747651680229543
2023-10-16,IIPR,0.9999,0.9824,0.00039999999999995595,0.07520000000000004,0.9983699999999999,0.8855400000000001,0.0017304623659585964,0.07741875095866625
2023-10-16,LXP,0.9985,0.296,-0.0008999999999999009,-0.6617999999999999,0.99895,0.6269,0.0006363961030678226,0.4679632677892571
2023-10-16,NXDT,0.997,0.9548,,,0.997,0.9548,,
2023-10-16,NXRT,0.916,0.8807,-0.08229999999999993,-0.017199999999999993,0.95715,0.8893,0.058194888091652776,0.012162236636408573
2023-10-16,O,0.9998,0.9451,0.0008000000000000229,0.06440000000000001,0.99522,0.84056,0.005894234471056613,0.10957617441761648
2023-10-16,ONL,0.9985,0.9377,0.13250000000000006,1.7602,0.93225,0.057599999999999985,0.09369164850721759,1.2446493562445609
2023-10-16,PK,0.9991,-0.2973,4.999999999999449e-05,-1.1231,0.9990749999999999,0.26425,3.5355339059362736e-05,0.7941516259506115
2023-10-16,REXR,0.9993,0.4779,0.0017999999999999128,0.13789999999999997,0.99902,0.6348,0.0008700574693662159,0.28205782208618146
2023-10-17,ELS,0.9986,0.8885,0.00044999999999995044,0.033950000000000036,0.998375,0.8715249999999999,0.0003181980515339506,0.024006275221283353
2023-10-17,HPP,0.996,0.9072,1.9577,1.591,0.12266666666666666,0.16553333333333334,0.9957653455173731,0.8009458991301056
2023-10-17,NLCP,0.9996,0.9732,0.13290000000000002,0.655,0.9620799999999999,0.59128,0.058112021131604095,0.3516900154966018
2023-10-17,NSA,0.9993,0.9648,-0.000300000000000078,0.4074,0.99945,0.7611,0.00021213203435598016,0.28807530265539943
2023-10-17,O,0.9983,-0.1779,-0.0015000000000000568,-1.123,0.99664,0.63466,0.005527476820375671,0.4672238735338768
2023-10-17,PEAK,0.9993,0.7003,-0.00040000000000006697,-0.26249999999999996,0.9980333333333333,0.8230833333333334,0.002548201980482165,0.13206670978461352
2023-10-17,RITM,0.9907,0.8402,-0.009099999999999997,0.6138999999999999,0.9967,0.7604599999999999,0.0037302814907188946,0.3007845956826912
2023-10-17,SRC,0.9797,0.2648,-0.019399999999999973,-0.5528,0.9950800000000001,0.49796000000000007,0.008604185028228906,0.5292173400409326
2023-10-17,SUI,0.9932,0.7184,-0.006199999999999983,-0.12209999999999999,0.9974333333333334,0.8432666666666666,0.0036692415201691475,0.12627273392674015
2023-10-17,UHT,0.9948,-0.2023,-0.0047000000000000375,-1.186,0.99715,0.3907,0.0033234018715767605,0.8386286424872454
2023-10-17,WPC,0.9993,0.6249,0.00019999999999997797,-0.32189999999999996,0.99832,0.35053999999999996,0.001483913744124085,0.7491627279837135
2023-10-18,CHP.UN:CA,0.9988,0.4767,-0.0008000000000000229,-0.38580000000000003,0.9992000000000001,0.6696,0.0005656854249492934,0.27280179618177003
2023-10-18,FPI,0.9976,0.846,-0.0022999999999999687,-0.05790000000000006,0.9990333333333333,0.9037000000000001,0.0012503332889007104,0.05760026041607797
2023-10-18,HTIA,0.9982,0.7003,-0.00040000000000006697,-0.09029999999999994,0.9984,0.74545,0.0002828427124746271,0.06385174234114516
2023-10-18,NSA,0.999,0.91,-0.00029999999999996696,-0.05479999999999996,0.9993,0.8107333333333333,0.00029999999999998084,0.22109747473305374
2023-10-18,PK,0.9928,0.886,-0.006299999999999972,1.1833,0.9969833333333332,0.4715,0.003622959195648374,0.66648037480484
2023-10-18,VICI,0.9998,0.9538,0.0,0.05899999999999994,0.9976,0.76952,0.0041569219381653285,0.38603241703255964
2023-10-19,ADC,0.9999,-0.24,0.00019999999999997797,-1.0526,0.99888,0.5445599999999999,0.001581771159175651,0.49160674120683084
2023-10-19,BXMT,0.9959,0.836,-0.0036000000000000476,-0.12990000000000002,0.99716,0.89678,0.0019994999374844235,0.05022844811458938
2023-10-19,DLR,0.998,0.891,0.0043999999999999595,0.02210000000000001,0.9974000000000001,0.8306000000000001,0.0022715633383200784,0.12659137016400446
2023-10-20,MPW,0.9977,0.8885,0.3519,-0.03610000000000002,0.9213799999999999,0.25422,0.15448146167097213,0.6714478475652446
2023-10-20,O,0.9975,0.011699999999999988,-0.0007999999999999119,0.1896,0.99878,0.46290000000000003,0.000898331787141088,0.5143305746307527
2023-10-20,PLD,0.9998,0.9771,0.00019999999999997797,0.06019999999999992,0.99626,0.63654,0.0058230576160640335,0.6429588579372711
2023-10-20,RHP,0.9994,0.4215,0.0021999999999999797,-0.4696,0.9983,0.6563,0.0015556349186103902,0.33205734444520274
2023-10-21,AGNC,0.999,0.9022,9.999999999998899e-05,-0.017800000000000038,0.9941600000000002,0.75546,0.006917224877073201,0.27289673504825956
2023-10-21,HIW,0.9981,0.9493,0.010399999999999965,1.0265,0.9948333333333333,0.6199666666666667,0.006184927916583464,0.6040708429756674
2023-10-22,SITC,0.9992,0.5541,,,0.9992,0.5541,,
2023-10-23,AIRC,0.9929,0.9001,-0.005700000000000038,0.0,0.9968666666666667,0.9245666666666666,0.0034443189941312582,0.04237750975851859
2023-10-23,ARE,0.9992,0.6549,0.0,-0.27879999999999994,0.9980800000000001,0.7298500000000001,0.0020141995928904958,0.27023586457019355
2023-10-23,HR,0.9997,0.95,,,0.9997,0.95,,
2023-10-23,O,0.9996,0.966,0.0020999999999999908,0.9542999999999999,0.9988400000000001,0.52512,0.0009502631213448445,0.5601412161232203
2023-10-24,AGNC,0.9989,-0.5719,-9.999999999998899e-05,-1.4741,0.9965200000000001,0.4854200000000001,0.005834552253601006,0.6508927346345171
2023-10-24,CCI,0.9989,0.9271,0.000500000000000056,0.026350000000000096,0.9987600000000001,0.88293,0.00040373258476370595,0.06842431585335727
2023-10-24,MPW,0.9951,-0.4757,-0.0026000000000000467,-1.3641999999999999,0.9263200000000001,0.09832,0.15681816540184376,0.7436682439098767
2023-10-24,NTST,0.9994,0.7351,-0.000200000000000089,-0.14560000000000006,0.9958,0.84892,0.008051086883148135,0.07013463481048436
2023-10-24,REXR,0.9997,0.9367,0.00040000000000006697,0.4588,0.99908,0.62974,0.0009121403400792819,0.27485551295180527
2023-10-24,SBAC,0.9993,0.875,0.0007999999999999119,-0.029200000000000004,0.9987666666666667,0.45553333333333335,0.0004618802153516498,0.7519672687912243
2023-10-24,VICI,0.9999,0.9761,9.999999999998899e-05,0.022299999999999986,0.99954,0.9484999999999999,0.000456070170039478,0.034661866654870234
2023-10-25,EPRT,0.9986,0.9838,-0.00024999999999997247,0.10834999999999995,0.99853,0.86571,0.0008800568163476045,0.14202393460258733
2023-10-25,FR,0.9973,0.9042,-0.0013000000000000789,-0.0012999999999999678,0.9983333333333334,0.9302333333333334,0.0009291573243177626,0.043970027670372565
2023-10-25,KRC,0.9973,0.775,-0.0023000000000000798,-0.09889999999999999,0.9973,0.8272,0.0028390139133157156,0.1062843669909487
2023-10-25,RC,-0.8431,0.6647,-1.8321999999999998,0.6388999999999999,0.3814666666666667,0.36413333333333336,1.0605160363395423,0.3211199827686426
2023-10-26,AMT,0.9992,0.6486,9.999999999998899e-05,-0.2348,0.9978199999999999,0.6471,0.0028296642910421,0.47716659564558783
2023-10-26,EPRT,0.9926,0.9118,-0.006000000000000005,-0.07199999999999995,0.9976500000000001,0.8568899999999999,0.0028306359709435193,0.1362757150045451
2023-10-26,MPW,0.9986,0.0731,0.0035000000000000586,0.5488,0.92676,0.22290000000000001,0.15706684245887173,0.654817810539695
2023-10-26,NLY,0.99575,0.051750000000000004,-0.002449999999999952,0.011450000000000002,0.99857,0.53671,0.0017079227148795776,0.45543668110945995
2023-10-26,PSTL,0.9993,0.9809,-0.00040000000000006697,0.03959999999999997,0.9995,0.9611000000000001,0.00028284271247470564,0.02800142853498722
2023-10-26,WPC,0.9692,0.8686,-0.030100000000000016,0.24370000000000003,0.99222,0.68536,0.012930854573461156,0.3925604068165813
2023-10-27,ADC,0.9988,0.5426,-0.0010999999999999899,0.7826,0.99942,0.58084,0.000454972526642792,0.48127708027704785
2023-10-27,EPRT,0.998,0.9726,0.00539999999999996,0.060799999999999965,0.9974299999999999,0.9264300000000001,0.0027307508125054667,0.04917994509960311
2023-10-27,MPW,0.9993333333333334,0.8295333333333333,0.0007333333333333636,0.7564333333333333,0.9273066666666667,0.4480066666666668,0.1573751416908727,0.6246053142229543
2023-10-27,NTST,0.9942,-0.3612,-0.005199999999999982,-1.0963,0.9983600000000001,0.61036,0.002329806858947796,0.5475425855584203
2023-10-27,SLG,0.9967,0.1531,0.19180000000000008,1.0982,0.50325,-0.31272500000000003,0.8615103423639208,0.6654560760611227
2023-10-27,STAG,0.9993,0.9169,0.0004999999999999449,0.07090000000000007,0.99896,0.9147399999999999,0.0007021395872618083,0.04238316882914728
2023-10-28,BXMT,0.9995,0.9595,0.0036000000000000476,0.12350000000000005,0.9976400000000002,0.9037600000000001,0.0022534418119845487,0.057025941465266454
2023-10-28,EXR,0.9998,0.9818,0.004450000000000065,0.29835,0.9965499999999998,0.72611,0.004820010373432829,0.4020616407965326
2023-10-28,RWT,0.9963,0.8225,-0.0028000000000000247,0.17390000000000005,0.9977,0.7355499999999999,0.0019798989873223895,0.1229658692483407
2023-10-28,STAG,0.9994,0.9403,9.999999999998899e-05,0.023399999999999976,0.9992599999999999,0.91378,0.0003847076812337201,0.041570145537392585
2023-10-29,HIW,0.9992,0.9798,0.0010999999999999899,0.03049999999999997,0.995925,0.709925,0.005501742148325997,0.5250121228759072
2023-10-29,PEAK,0.9989,0.9592,-0.00039999999999995595,0.2589,0.99825,0.8571125,0.0021252450839059976,0.12751345272166384
2023-10-30,ABR,0.9966,-0.1406,-0.0030000000000000027,-1.1111,0.99809,0.6552,0.0019417775361773367,0.4691489262483715
2023-10-30,DEA,0.9917,0.8126,-0.007199999999999984,-0.1501,0.46890000000000004,0.30906666666666666,0.9117586522759189,1.004942049738856
2023-10-30,O,0.9989,0.16590000000000005,-0.0007000000000000339,-0.8000999999999999,0.99882,0.38216,0.0009471008392922433,0.5374585546811962
2023-10-31,AP.UN:CA,0.9992,0.9118,,,0.9992,0.9118,,
2023-10-31,AVB,0.9994,0.3832,0.0030000000000000027,-0.5399,0.9983249999999999,0.796825,0.0013937359864766524,0.2758964343734801
2023-10-31,ELME,0.9989,0.7964,-0.00039999999999995595,-0.13360000000000005,0.9991,0.8632,0.00028284271247458785,0.09446946596652275
2023-10-31,EQIX,0.9998,0.9377,0.0010999999999999899,0.20909999999999995,0.998725,0.5605249999999999,0.0010531698185320094,0.6437947518425419
2023-10-31,LADR,0.9988,0.8074,0.0,-0.14759999999999995,0.9981,0.8444200000000001,0.0013619838471876152,0.08451208197648429
2023-10-31,O,0.9984,0.5892,-0.000500000000000056,0.4232999999999999,0.99854,0.31098,0.0007765307461964525,0.4626224021813042
2023-10-31,RITM,0.9996,0.93,0.008900000000000019,0.0898000000000001,0.9970600000000001,0.7646,0.003943729199628188,0.3034758062844549
2023-10-31,SPG,0.9989,0.9413,-0.0009000000000000119,0.10870000000000002,0.9990600000000001,0.78696,0.0006580273550550264,0.19585649848805134
2023-10-31,TWO,0.9912,-0.4198,-0.008099999999999996,-1.3464,0.99525,0.25339999999999996,0.005727564927611032,0.9520485701895676
2023-11-01,ALX,0.8792,-0.4939,-0.11940000000000006,0.3135,0.9389000000000001,-0.65065,0.08442854967367386,0.2216779759019826
2023-11-01,CPT,0.9989,0.597,0.009000000000000008,-0.28900000000000003,0.99716,0.77654,0.004124681805909397,0.21114704118220556
2023-11-01,DX,0.9992,-0.3687,1.3601,-1.3,0.31915,0.2813,0.9617359330918233,0.9192388155425119
2023-11-01,GTY,0.9987,0.9042,0.0023000000000000798,0.8036,0.9975499999999999,0.5024,0.001626345596729155,0.5682310093615096
2023-11-01,MPW,0.9993,0.1779,-3.3333333333440684e-05,-0.6516333333333333,0.9980066666666667,0.2986666666666667,0.0017555309421529563,0.5689532982201223
2023-11-01,O,0.9990666666666668,0.7855333333333333,0.0006666666666668153,0.19633333333333336,0.9986933333333334,0.5036666666666666,0.000792814956559082,0.40516490538490096
2023-11-01,SITC,0.9987,0.9201,-0.0004999999999999449,0.366,0.99895,0.7371000000000001,0.00035355339059323483,0.25880108191427637
2023-11-02,AMT,0.9982500000000001,0.91455,-0.0009499999999998954,0.26595,0.99757,0.6357299999999999,0.0026962010310803593,0.4680984052525707
2023-11-02,ARE,0.999,0.018000000000000016,-0.00019999999999997797,-0.6369,0.99814,0.67589,0.002041568024828035,0.3836904683465567
2023-11-02,MPW,0.9861,0.3182,-0.01319999999999999,0.14029999999999998,0.9956866666666666,0.1846066666666667,0.005636714961351636,0.46964379965624525
2023-11-02,O,0.9991,-0.6249,3.333333333321864e-05,-1.4104333333333332,0.9990133333333333,0.3763466666666667,0.00043114833720739277,0.6338797224675639
2023-11-03,ARE,0.9991,0.743,9.999999999998899e-05,0.725,0.9990600000000001,0.65036,0.00016733200530778708,0.37154639414210444
2023-11-03,BNL,0.9988,0.7269,-0.0005999999999999339,-0.0857,0.9985800000000001,0.73222,0.0007886697661251977,0.2309669824888397
2023-11-03,DLR,0.9995,0.9666,0.0015000000000000568,0.0756,0.99786,0.8995799999999999,0.0024470390270692356,0.06157736597159714
2023-11-03,EPR,0.9999,0.9545,0.009649999999999936,0.78985,0.99487,0.59971,0.006502845530996096,0.3212296888520736
2023-11-03,NLY,0.9993,0.9383,0.003549999999999942,0.8865500000000001,0.99849,0.52937,0.0016501515081960196,0.446821359158221
2023-11-03,O,0.9994,0.9161666666666667,0.00029999999999996696,1.5410666666666666,0.9989733333333334,0.36638000000000004,0.0003677257429254399,0.6225817048566578
2023-11-03,PINE,0.9992,0.7425,0.0008000000000000229,-0.21919999999999995,0.9988666666666667,0.8607,0.00041633319989325626,0.1106075946759534
2023-11-04,EFRTF,0.9988,-0.2263,-0.00019999999999997797,-1.0378,0.9989,0.29259999999999997,0.00014142135623729392,0.7338354175153989
